,time,temp,max_peak,sig_peak,avg_peak,freq,label
1801,42084.125,13.0,0.6,0.5,0.3,6.1,0.0
1802,42084.16667,12.3,0.7,0.5,0.3,5.4,0.0
1803,42084.20833,12.7,0.7,0.5,0.3,6.0,0.0
1804,42084.25,13.1,0.6,0.5,0.3,5.7,0.0
1805,42084.29167,13.2,0.7,0.5,0.3,5.3,0.0
1806,42084.33333,13.2,0.7,0.5,0.3,5.7,0.0
1807,42084.375,13.2,0.7,0.5,0.3,6.0,0.0
1808,42084.41667,13.3,0.6,0.4,0.2,5.7,0.0
1809,42084.45833,13.5,0.5,0.3,0.2,5.3,0.0
1810,42084.5,13.7,0.5,0.4,0.2,4.7,0.0
1811,42084.54167,13.8,0.5,0.4,0.2,5.3,0.0
1812,42084.58333,13.8,0.5,0.4,0.2,5.0,0.0
1813,42084.625,13.8,0.6,0.4,0.3,4.3,0.0
1814,42084.66667,13.6,0.6,0.4,0.3,4.3,0.0
1815,42084.70833,13.7,0.6,0.4,0.3,4.6,0.0
1816,42084.75,13.9,0.6,0.5,0.3,5.2,0.0
1817,42084.79167,14.0,0.8,0.5,0.3,5.8,0.0
1818,42084.83333,13.8,0.6,0.4,0.3,5.0,0.0
1819,42084.875,13.9,0.5,0.4,0.2,4.6,0.0
1820,42084.91667,13.7,0.6,0.4,0.3,4.5,0.0
1821,42084.95833,13.7,0.5,0.4,0.2,4.3,0.0
1822,42085.04167,13.5,0.5,0.4,0.3,4.3,0.0
1823,42085.08333,13.4,0.4,0.3,0.2,4.7,0.0
1824,42085.125,13.4,0.6,0.4,0.2,4.8,0.0
1825,42085.16667,13.3,0.6,0.4,0.2,5.1,0.0
1826,42085.20833,13.2,0.5,0.3,0.2,4.3,0.0
1827,42085.25,13.1,0.4,0.4,0.2,4.5,0.0
1828,42085.29167,13.4,0.4,0.3,0.2,4.7,0.0
1829,42085.33333,13.4,0.4,0.3,0.2,4.3,0.0
1830,42085.375,13.4,0.5,0.3,0.2,5.7,0.0
1831,42085.41667,13.5,0.6,0.4,0.2,7.0,0.0
1832,42085.45833,13.6,0.3,0.3,0.2,6.2,0.0
1833,42085.5,13.6,0.3,0.2,0.1,5.5,0.0
1834,42085.54167,13.7,0.5,0.3,0.2,4.9,0.0
1835,42085.58333,13.7,0.6,0.4,0.2,4.7,0.0
1836,42085.625,13.7,0.7,0.4,0.3,5.0,0.0
1837,42085.66667,13.7,0.9,0.6,0.4,5.3,0.0
1838,42085.70833,13.7,0.8,0.5,0.3,5.4,0.0
1839,42085.75,13.7,0.9,0.5,0.3,5.8,0.0
1840,42085.79167,13.6,0.7,0.4,0.3,5.7,0.0
1841,42085.83333,13.5,0.7,0.4,0.3,5.6,0.0
1842,42085.875,13.5,0.5,0.3,0.2,5.1,0.0
1843,42085.91667,13.5,0.7,0.4,0.3,4.4,0.0
1844,42085.95833,13.4,0.3,0.2,0.1,5.0,0.0
1845,42086.0,13.4,0.4,0.5,0.2,4.9,0.0
1846,42086.04167,13.4,0.7,0.4,0.2,4.7,0.0
1847,42086.08333,13.3,0.7,0.4,0.3,4.9,0.0
1848,42086.125,13.2,1.0,0.6,0.4,4.9,0.0
1849,42086.16667,13.2,1.0,0.6,0.4,5.2,0.0
1850,42086.20833,13.1,1.0,0.7,0.4,5.5,0.0
1851,42086.25,12.9,1.2,0.7,0.4,5.9,0.0
1852,42086.29167,12.9,1.0,0.7,0.5,5.8,0.0
1853,42086.33333,13.0,0.9,0.6,0.4,5.8,0.0
1854,42086.375,12.7,0.9,0.7,0.4,5.5,0.0
1855,42086.41667,13.0,0.9,0.6,0.4,5.6,0.0
1856,42086.45833,13.0,1.0,0.6,0.4,5.6,0.0
1857,42086.5,13.1,0.7,0.6,0.4,5.7,0.0
1858,42086.54167,13.2,1.0,0.8,0.5,6.2,0.0
1859,42086.58333,13.0,1.4,1.0,0.6,7.0,0.0
1860,42086.625,13.0,1.4,1.1,0.7,7.2,0.0
1861,42086.66667,12.9,1.7,1.2,0.7,7.3,0.0
1862,42086.70833,12.9,1.3,0.9,0.5,7.2,0.0
1863,42086.75,12.7,1.3,1.0,0.6,7.4,0.0
1864,42086.79167,12.5,1.7,1.2,0.7,7.5,0.0
1865,42086.83333,12.6,2.0,1.4,0.9,6.6,0.0
1866,42086.875,12.8,1.9,1.5,1.0,6.5,0.0
1867,42086.91667,12.8,2.2,1.5,0.9,6.4,0.0
1868,42086.95833,12.9,1.6,1.2,0.7,6.3,0.0
1869,42087.0,12.9,1.6,1.2,0.7,6.1,0.0
1870,42087.04167,13.0,1.5,1.1,0.7,6.4,0.0
1871,42087.08333,12.9,1.6,1.2,0.8,6.4,0.0
1872,42087.125,12.9,1.8,1.2,0.8,6.5,0.0
1873,42087.16667,12.8,1.5,1.1,0.7,6.6,0.0
1874,42087.20833,12.7,1.4,1.0,0.6,6.9,0.0
1875,42087.25,12.7,1.4,1.0,0.6,6.7,0.0
1876,42087.29167,12.7,1.2,0.9,0.6,6.1,0.0
1877,42087.33333,12.7,1.3,1.0,0.6,6.0,0.0
1878,42087.375,12.7,1.5,1.0,0.7,5.8,0.0
1879,42087.41667,12.6,1.6,1.1,0.7,6.1,0.0
1880,42087.45833,12.7,1.4,0.9,0.6,5.7,0.0
1881,42087.5,12.8,1.4,0.9,0.5,6.0,0.0
1882,42087.54167,12.5,1.3,0.8,0.5,6.2,0.0
1883,42087.58333,13.0,1.3,0.9,0.5,5.8,0.0
1884,42087.625,13.1,1.3,0.8,0.5,6.1,0.0
1885,42087.66667,13.3,1.2,0.9,0.5,6.5,0.0
1886,42087.70833,13.3,1.3,0.9,0.5,6.9,0.0
1887,42087.75,13.2,1.4,1.0,0.6,7.3,0.0
1888,42087.79167,13.1,1.4,1.0,0.6,7.5,0.0
1889,42087.83333,13.0,1.7,1.2,0.7,7.6,0.0
1890,42087.875,12.9,1.4,1.1,0.7,7.6,0.0
1891,42087.91667,12.9,1.5,1.2,0.7,7.7,0.0
1892,42087.95833,12.9,1.4,1.1,0.7,7.7,0.0
1893,42088.0,12.9,1.5,1.1,0.7,7.5,0.0
1894,42088.04167,12.8,1.6,1.3,0.8,7.4,0.0
1895,42088.08333,12.8,1.5,1.2,0.8,7.5,0.0
1896,42088.125,12.6,1.6,1.2,0.7,7.4,0.0
1897,42088.16667,12.6,1.4,1.1,0.7,7.3,0.0
1898,42088.20833,12.5,1.3,1.1,0.7,7.6,0.0
1899,42088.25,12.5,1.4,1.0,0.6,7.3,0.0
1900,42088.29167,12.5,1.4,1.1,0.7,7.9,0.0
1901,42088.33333,12.4,1.3,1.0,0.6,7.5,0.0
1902,42088.375,12.5,1.3,0.9,0.6,7.2,0.0
1903,42088.41667,12.7,1.3,1.0,0.6,7.4,0.0
1904,42088.45833,12.9,1.2,0.9,0.6,7.9,0.0
1905,42088.5,13.1,1.4,1.0,0.6,8.1,0.0
1906,42088.54167,13.0,1.3,1.0,0.7,8.5,0.0
1907,42088.58333,13.1,1.4,1.0,0.6,8.3,0.0
1908,42088.625,13.1,1.6,1.0,0.6,7.8,0.0
1909,42088.66667,13.3,1.6,1.1,0.7,7.7,0.0
1910,42088.70833,12.9,1.5,1.1,0.7,6.2,0.0
1911,42088.75,13.2,1.7,1.2,0.7,6.7,0.0
1912,42088.79167,13.0,1.9,1.1,0.7,6.0,0.0
1913,42088.83333,13.4,1.6,1.2,0.8,5.7,0.0
1914,42088.875,13.4,1.7,1.3,0.8,6.0,0.0
1915,42088.91667,13.5,1.9,1.2,0.8,6.3,0.0
1916,42088.95833,13.4,1.7,1.2,0.7,6.8,0.0
1917,42089.0,13.4,1.7,1.2,0.7,8.0,0.0
1918,42089.04167,13.3,1.7,1.3,0.8,9.5,0.0
1919,42089.08333,13.3,1.6,1.3,0.8,8.8,0.0
1920,42089.125,13.2,1.7,1.2,0.7,9.1,0.0
1921,42089.16667,13.0,1.5,1.8,0.9,9.1,0.0
1922,42089.20833,12.8,1.4,1.2,0.7,9.5,0.0
1923,42089.25,12.8,1.6,1.1,0.7,9.3,0.0
1924,42089.29167,12.7,1.3,1.1,0.6,9.2,0.0
1925,42089.33333,12.7,1.4,1.0,0.6,9.4,0.0
1926,42089.375,12.8,1.3,0.9,0.5,9.6,0.0
1927,42089.41667,12.9,1.3,0.9,0.5,9.3,0.0
1928,42089.45833,13.0,1.2,0.9,0.5,9.4,0.0
1929,42089.5,13.2,1.2,1.0,0.6,9.9,0.0
1930,42089.54167,13.3,1.3,1.0,0.6,9.1,0.0
1931,42089.58333,13.3,1.0,0.9,0.5,7.5,0.0
1932,42089.625,13.2,1.3,1.0,0.6,7.6,0.0
1933,42089.66667,13.1,1.5,1.0,0.6,6.9,0.0
1934,42089.70833,13.2,1.7,1.1,0.7,6.8,0.0
1935,42089.75,13.1,1.7,1.1,0.7,6.5,0.0
1936,42089.79167,13.0,1.5,1.1,0.7,6.4,0.0
1937,42089.83333,12.9,1.2,1.0,0.6,5.6,0.0
1938,42089.875,12.8,1.3,1.0,0.6,6.6,0.0
1939,42089.91667,12.8,1.5,0.9,0.6,6.6,0.0
1940,42089.95833,12.7,1.2,0.9,0.6,7.4,0.0
1941,42090.0,12.7,1.1,0.8,0.5,7.4,0.0
1942,42090.04167,12.6,1.2,0.7,0.4,7.4,0.0
1943,42090.08333,12.5,0.9,0.7,0.4,7.7,0.0
1944,42090.125,12.5,1.0,0.7,0.4,7.1,0.0
1945,42090.16667,12.6,0.8,0.6,0.4,6.6,0.0
1946,42090.20833,12.5,0.8,0.6,0.4,7.7,0.0
1947,42090.25,12.5,0.7,0.5,0.3,7.1,0.0
1948,42090.29167,12.3,0.7,0.5,0.3,6.7,0.0
1949,42090.33333,12.2,0.8,0.5,0.3,6.5,0.0
1950,42090.375,12.2,0.6,0.4,0.2,6.2,0.0
1951,42090.41667,12.1,0.6,0.4,0.3,6.6,0.0
1952,42090.45833,12.1,0.5,0.4,0.2,5.6,0.0
1953,42090.5,12.3,0.7,0.4,0.3,7.2,0.0
1954,42090.54167,12.6,0.6,0.4,0.2,7.2,0.0
1955,42090.58333,12.5,0.7,0.4,0.3,6.5,0.0
1956,42090.625,12.6,1.2,0.7,0.5,4.6,0.0
1957,42090.66667,12.7,1.4,0.8,0.5,4.4,0.0
1958,42090.70833,12.6,1.3,0.9,0.6,4.2,0.0
1959,42090.75,12.5,1.3,0.9,0.6,4.5,0.0
1960,42090.79167,12.4,1.0,0.8,0.5,4.4,0.0
1961,42090.83333,12.4,1.1,0.8,0.5,4.9,0.0
1962,42090.875,12.3,1.1,0.8,0.5,5.1,0.0
1963,42090.91667,12.2,1.3,0.9,0.5,4.9,0.0
1964,42090.95833,12.1,1.4,1.0,0.6,5.1,0.0
1965,42091.0,12.1,1.1,0.8,0.5,5.3,0.0
1966,42091.04167,12.1,1.1,0.7,0.4,5.3,0.0
1967,42091.08333,12.2,0.8,0.5,0.3,5.0,0.0
1968,42091.125,12.2,0.7,0.5,0.3,4.9,0.0
1969,42091.16667,12.2,0.7,0.5,0.3,5.4,0.0
1970,42091.20833,12.1,0.7,0.5,0.3,4.9,0.0
1971,42091.25,12.2,0.6,0.4,0.3,4.9,0.0
1972,42091.29167,12.2,0.7,0.5,0.3,4.5,0.0
1973,42091.33333,12.2,0.6,0.4,0.3,4.8,0.0
1974,42091.375,12.2,0.5,0.4,0.3,4.3,0.0
1975,42091.41667,12.2,0.7,0.4,0.3,4.7,0.0
1976,42091.45833,12.3,0.7,0.4,0.3,4.5,0.0
1977,42091.5,12.3,0.7,0.5,0.3,4.7,0.0
1978,42091.54167,12.4,0.8,0.5,0.3,4.2,0.0
1979,42091.58333,12.4,1.3,0.7,0.4,4.1,0.0
1980,42091.625,12.4,0.9,0.6,0.4,4.3,0.0
1981,42091.66667,12.5,0.9,0.6,0.4,3.9,0.0
1982,42091.70833,12.8,1.7,1.0,0.7,4.7,0.0
1983,42091.75,12.7,1.7,1.2,0.8,4.8,0.0
1984,42091.79167,12.6,1.6,1.2,0.8,5.0,0.0
1985,42091.83333,12.5,1.3,1.0,0.6,4.9,0.0
1986,42091.875,12.5,1.3,0.9,0.5,4.7,0.0
1987,42091.91667,12.4,1.0,0.7,0.5,4.5,0.0
1988,42091.95833,12.4,0.8,0.7,0.4,4.4,0.0
1989,42092.0,12.4,0.9,0.6,0.4,4.5,0.0
1990,42092.04167,12.3,0.9,0.5,0.3,4.3,0.0
1991,42092.08333,12.3,0.7,0.5,0.4,4.3,0.0
1992,42092.125,12.3,0.7,0.5,0.3,4.4,0.0
1993,42092.16667,12.3,0.7,0.5,0.3,4.3,0.0
1994,42092.20833,12.3,0.6,0.4,0.2,4.6,0.0
1995,42092.25,12.2,0.4,0.3,0.2,4.4,0.0
1996,42092.29167,12.2,0.4,0.3,0.2,4.1,0.0
1997,42092.33333,12.2,0.4,0.3,0.2,4.5,0.0
1998,42092.375,12.3,0.5,0.3,0.2,4.4,0.0
1999,42092.41667,12.3,0.5,0.3,0.2,4.6,0.0
2000,42092.45833,12.4,0.6,0.3,0.2,4.4,0.0
2001,42092.5,12.5,0.4,0.3,0.2,4.8,0.0
2002,42092.54167,12.6,0.4,0.3,0.2,5.2,0.0
2003,42092.58333,12.6,0.4,0.2,0.2,4.9,0.0
2004,42092.625,12.6,0.4,0.3,0.2,4.4,0.0
2005,42092.66667,12.6,0.5,0.3,0.2,4.4,0.0
2006,42092.70833,12.8,0.5,0.3,0.2,4.2,0.0
2007,42092.75,13.6,0.5,0.3,0.2,4.1,0.0
2008,42092.79167,13.4,0.5,0.4,0.3,3.6,0.0
2009,42092.83333,13.7,0.6,0.4,0.3,4.7,0.0
2010,42092.875,13.5,0.6,0.4,0.3,5.1,0.0
2011,42092.91667,13.3,0.6,0.4,0.3,5.0,0.0
2012,42092.95833,13.1,0.6,0.4,0.2,5.6,0.0
2013,42093.0,12.8,0.6,0.4,0.2,4.7,0.0
2014,42093.04167,12.8,0.4,0.3,0.2,4.1,0.0
2015,42093.08333,12.7,0.6,0.3,0.2,4.3,0.0
2016,42093.125,12.6,0.3,0.3,0.2,4.3,0.0
2017,42093.16667,12.7,0.3,0.2,0.2,4.3,0.0
2018,42093.20833,12.6,0.4,0.3,0.2,3.9,0.0
2019,42093.25,12.7,0.3,0.2,0.2,3.9,0.0
2020,42093.29167,12.8,0.3,0.2,0.2,4.6,0.0
2021,42093.33333,12.9,0.3,0.2,0.1,4.3,0.0
2022,42093.375,12.8,0.3,0.2,0.1,4.4,0.0
2023,42093.41667,13.1,0.3,0.2,0.1,4.8,0.0
2024,42093.45833,13.1,0.5,0.3,0.2,4.2,0.0
2025,42093.5,13.2,0.7,0.4,0.3,3.9,0.0
2026,42093.54167,13.3,0.8,0.5,0.3,4.1,0.0
2027,42093.58333,13.4,1.1,0.7,0.5,4.5,0.0
2028,42093.625,13.3,1.3,0.9,0.6,4.3,0.0
2029,42093.66667,13.1,1.2,0.9,0.6,4.4,0.0
2030,42093.70833,13.1,1.3,0.9,0.6,4.1,0.0
2031,42093.75,13.2,1.5,1.0,0.7,4.3,0.0
2032,42093.79167,13.0,1.5,1.1,0.7,4.5,0.0
2033,42093.83333,12.9,1.5,1.0,0.7,4.2,0.0
2034,42093.875,12.7,1.3,0.9,0.6,4.1,0.0
2035,42093.91667,12.6,1.2,0.8,0.5,4.1,0.0
2036,42093.95833,12.8,1.0,0.7,0.5,4.3,0.0
2037,42094.0,12.7,0.9,0.6,0.4,4.5,0.0
2038,42094.04167,12.6,0.7,0.5,0.3,4.5,0.0
2039,42094.08333,12.6,0.6,0.4,0.3,4.5,0.0
2040,42094.125,12.6,0.6,0.4,0.3,4.7,0.0
2041,42094.16667,12.6,0.4,0.3,0.2,4.6,0.0
2042,42094.20833,12.7,0.4,0.3,0.2,4.3,0.0
2043,42094.25,12.6,0.4,0.3,0.2,4.0,0.0
2044,42094.29167,12.8,0.4,0.3,0.2,3.9,0.0
2045,42094.33333,12.8,0.4,0.3,0.2,3.9,0.0
2046,42094.375,13.0,0.3,0.2,0.2,4.2,0.0
2047,42094.41667,13.1,0.5,0.3,0.2,4.5,0.0
2048,42094.45833,13.0,0.5,0.4,0.2,3.9,0.0
2049,42094.5,12.7,0.8,0.5,0.3,3.7,0.0
2050,42094.54167,12.6,0.7,0.5,0.4,3.8,0.0
2051,42094.58333,13.2,0.7,0.5,0.3,3.7,0.0
2052,42094.625,13.9,0.8,0.6,0.4,3.4,0.0
2053,42094.66667,13.8,0.8,0.6,0.4,3.3,0.0
2054,42094.70833,13.7,1.0,0.7,0.5,3.4,0.0
2055,42094.75,13.4,1.1,0.8,0.5,3.6,0.0
2056,42094.79167,13.3,1.4,0.8,0.5,3.7,0.0
2057,42094.83333,13.4,1.0,0.7,0.5,3.7,0.0
2058,42094.875,13.2,0.8,0.6,0.4,3.9,0.0
2059,42094.91667,13.2,0.9,0.6,0.4,3.7,0.0
2060,42094.95833,13.0,0.9,0.6,0.4,4.3,0.0
2061,42095.0,12.9,0.7,0.5,0.3,4.1,0.0
2062,42095.04167,13.1,0.6,0.4,0.3,4.0,0.0
2063,42095.08333,13.3,0.6,0.4,0.3,4.0,0.0
2064,42095.125,13.5,0.6,0.4,0.3,4.4,0.0
2065,42095.16667,13.4,0.7,0.4,0.3,4.4,0.0
2066,42095.20833,13.5,0.7,0.5,0.3,4.2,0.0
2067,42095.25,13.5,0.8,0.5,0.4,3.9,0.0
2068,42095.29167,13.5,1.2,0.7,0.5,4.0,0.0
2069,42095.33333,13.4,1.3,1.0,0.7,4.8,0.0
2070,42095.375,13.4,2.0,1.7,1.1,5.6,0.0
2071,42095.41667,13.4,3.5,2.6,1.5,7.3,0.0
2072,42095.45833,13.3,3.0,2.3,1.4,7.4,0.0
2073,42095.5,13.1,2.6,2.0,1.2,7.3,0.0
2074,42095.54167,13.1,2.5,1.8,1.1,7.0,0.0
2075,42095.58333,13.2,2.3,1.6,1.0,6.5,0.0
2076,42095.625,13.2,1.6,1.2,0.7,5.6,0.0
2077,42095.66667,12.6,1.5,1.1,0.7,5.3,0.0
2078,42095.70833,13.3,2.2,1.4,0.9,6.2,0.0
2079,42095.75,13.4,2.2,1.6,1.0,6.3,0.0
2080,42095.79167,13.4,2.1,1.5,1.0,6.2,0.0
2081,42095.83333,13.4,2.2,1.5,0.9,6.8,0.0
2082,42095.875,13.4,2.1,1.6,1.0,6.9,0.0
2083,42095.91667,13.4,2.4,1.7,1.0,6.8,0.0
2084,42095.95833,13.4,2.1,1.6,1.0,6.7,0.0
2085,42096.0,13.3,1.9,1.5,1.0,6.7,0.0
2086,42096.04167,13.2,2.3,1.7,1.1,6.9,0.0
2087,42096.08333,13.2,2.1,1.5,0.9,6.4,0.0
2088,42096.125,13.1,2.1,1.4,0.9,6.2,0.0
2089,42096.16667,13.1,1.6,1.3,0.9,6.1,0.0
2090,42096.20833,13.0,1.8,1.4,0.9,5.8,0.0
2091,42096.25,12.9,1.6,1.2,0.8,5.8,0.0
2092,42096.29167,13.1,1.7,1.2,0.8,6.0,0.0
2093,42096.33333,13.2,1.6,1.1,0.7,5.7,0.0
2094,42096.375,13.2,1.5,1.1,0.7,6.0,0.0
2095,42096.41667,13.2,1.6,1.1,0.7,5.9,0.0
2096,42096.45833,13.3,1.3,1.1,0.7,5.7,0.0
2097,42096.5,13.3,1.4,1.1,0.7,5.9,0.0
2098,42096.54167,13.5,1.4,1.0,0.6,5.6,0.0
2099,42096.58333,13.5,1.4,1.0,0.6,5.6,0.0
2100,42096.625,13.5,1.3,0.9,0.6,5.7,0.0
2101,42096.66667,13.5,1.2,0.9,0.6,5.7,0.0
2102,42096.70833,13.5,1.3,0.9,0.6,5.5,0.0
2103,42096.75,13.4,1.3,0.9,0.6,5.1,0.0
2104,42096.79167,13.4,1.2,0.9,0.6,5.4,0.0
2105,42096.83333,13.3,1.4,1.0,0.6,4.8,0.0
2106,42096.875,13.3,1.5,0.9,0.6,5.0,0.0
2107,42096.91667,13.3,1.3,0.9,0.6,5.0,0.0
2108,42096.95833,13.3,1.7,1.3,0.8,4.4,0.0
2109,42097.0,13.2,2.7,1.8,1.2,4.7,0.0
2110,42097.04167,13.1,3.2,2.2,1.4,5.5,0.0
2111,42097.08333,13.0,2.9,2.3,1.5,5.8,0.0
2112,42097.125,12.9,2.5,2.1,1.3,5.9,0.0
2113,42097.16667,12.9,2.6,1.9,1.1,6.0,0.0
2114,42097.20833,12.9,2.8,1.9,1.2,6.6,0.0
2115,42097.25,13.0,2.3,1.7,1.1,6.1,0.0
2116,42097.29167,13.1,2.7,1.8,1.1,6.2,0.0
2117,42097.33333,13.2,2.5,1.8,1.1,6.7,0.0
2118,42097.375,13.1,2.5,1.8,1.1,6.8,0.0
2119,42097.41667,13.1,2.4,1.6,1.0,6.5,0.0
2120,42097.45833,13.3,1.9,1.4,0.8,6.2,0.0
2121,42097.5,13.7,1.9,1.3,0.8,5.9,0.0
2122,42097.54167,13.3,1.5,1.1,0.7,6.0,0.0
2123,42097.58333,13.2,1.4,1.0,0.6,5.6,0.0
2124,42097.625,13.1,1.3,0.9,0.6,5.7,0.0
2125,42097.66667,13.2,1.3,0.9,0.6,5.6,0.0
2126,42097.70833,13.6,1.2,0.9,0.6,5.2,0.0
2127,42097.75,13.6,1.5,0.9,0.6,5.1,0.0
2128,42097.79167,13.5,1.5,1.0,0.7,5.1,0.0
2129,42097.83333,13.5,1.7,1.1,0.7,5.0,0.0
2130,42097.875,12.5,1.9,1.2,0.8,5.3,0.0
2131,42097.91667,12.4,1.7,1.2,0.7,5.2,0.0
2132,42097.95833,13.4,1.4,1.1,0.7,5.1,0.0
2133,42098.0,13.4,1.5,1.3,0.9,5.5,0.0
2134,42098.04167,13.4,2.3,1.5,0.9,5.7,0.0
2135,42098.08333,13.2,2.2,1.5,0.9,5.7,0.0
2136,42098.125,13.1,3.0,1.8,1.1,5.7,0.0
2137,42098.16667,13.1,2.3,1.6,1.0,5.7,0.0
2138,42098.20833,13.1,2.0,1.5,0.9,6.0,0.0
2139,42098.25,13.2,2.2,1.5,0.9,6.0,0.0
2140,42098.29167,13.2,1.9,1.6,1.0,6.1,0.0
2141,42098.33333,13.2,1.9,1.5,1.0,5.9,0.0
2142,42098.375,13.2,1.9,1.5,1.0,6.1,0.0
2143,42098.41667,13.2,2.0,1.5,1.0,6.4,0.0
2144,42098.45833,13.3,2.1,1.6,1.0,6.3,0.0
2145,42098.5,13.3,2.3,1.5,1.0,6.2,0.0
2146,42098.54167,13.4,2.5,1.6,1.0,6.2,0.0
2147,42098.58333,13.4,2.1,1.6,1.0,6.1,0.0
2148,42098.625,13.4,2.0,1.6,1.0,5.9,0.0
2149,42098.66667,13.3,2.2,1.6,1.0,6.0,0.0
2150,42098.70833,13.2,2.0,1.4,0.9,6.0,0.0
2151,42098.75,13.1,2.1,1.4,0.9,6.1,0.0
2152,42098.79167,13.1,1.9,1.4,0.9,6.2,0.0
2153,42098.83333,13.1,1.8,1.4,0.9,6.2,0.0
2154,42098.875,13.2,1.6,1.3,0.9,6.3,0.0
2155,42098.91667,13.3,2.0,1.4,0.9,6.6,0.0
2156,42098.95833,13.4,1.7,1.3,0.8,6.4,0.0
2157,42099.0,13.4,1.7,1.2,0.8,6.2,0.0
2158,42099.04167,13.4,1.6,1.2,0.7,6.0,0.0
2159,42099.08333,13.4,1.6,1.2,0.7,5.7,0.0
2160,42099.125,13.3,1.7,1.2,0.7,5.5,0.0
2161,42099.16667,13.3,1.9,1.4,0.9,5.9,0.0
2162,42099.20833,13.2,2.3,1.5,0.9,5.8,0.0
2163,42099.25,13.2,2.3,1.6,1.0,5.9,0.0
2164,42099.29167,13.2,2.2,1.6,1.0,6.0,0.0
2165,42099.33333,13.1,1.9,1.3,0.8,6.0,0.0
2166,42099.375,13.3,1.9,1.4,0.9,6.0,0.0
2167,42099.41667,13.3,2.0,1.3,0.8,6.0,0.0
2168,42099.45833,13.4,1.6,1.2,0.8,6.3,0.0
2169,42099.5,13.4,1.8,1.3,0.8,6.1,0.0
2170,42099.54167,13.5,1.7,1.3,0.8,6.1,0.0
2171,42099.58333,13.5,1.8,1.2,0.7,6.1,0.0
2172,42099.625,13.6,1.5,1.1,0.7,6.3,0.0
2173,42099.66667,13.6,1.6,1.1,0.7,6.3,0.0
2174,42099.70833,13.6,1.4,1.0,0.7,6.1,0.0
2175,42099.75,13.6,1.3,1.0,0.7,6.5,0.0
2176,42099.79167,13.6,1.4,0.9,0.6,6.3,0.0
2177,42099.83333,13.6,1.5,1.0,0.6,6.5,0.0
2178,42099.875,13.6,1.3,0.9,0.6,6.4,0.0
2179,42099.91667,13.7,1.3,0.9,0.6,6.4,0.0
2180,42099.95833,14.1,1.1,0.9,0.5,6.5,0.0
2181,42100.0,14.2,1.1,0.9,0.6,6.7,0.0
2182,42100.04167,14.1,1.3,0.9,0.6,6.4,0.0
2183,42100.08333,14.1,1.3,0.9,0.6,6.8,0.0
2184,42100.125,14.0,1.1,0.8,0.5,6.5,0.0
2185,42100.16667,13.9,1.1,0.8,0.5,7.0,0.0
2186,42100.20833,13.8,1.4,0.9,0.5,7.1,0.0
2187,42100.25,13.6,1.1,0.8,0.5,7.0,0.0
2188,42100.29167,13.5,1.1,0.8,0.5,6.8,0.0
2189,42100.33333,13.7,0.9,0.8,0.5,6.8,0.0
2190,42100.375,13.7,1.0,0.8,0.5,6.4,0.0
2191,42100.41667,13.9,1.2,0.9,0.5,6.3,0.0
2192,42100.45833,14.1,1.1,0.8,0.5,6.3,0.0
2193,42100.5,14.1,1.1,0.8,0.5,5.8,0.0
2194,42100.54167,14.1,1.2,0.8,0.5,5.8,0.0
2195,42100.58333,14.2,1.3,0.9,0.6,5.3,0.0
2196,42100.625,14.1,1.5,1.1,0.7,5.3,0.0
2197,42100.66667,14.1,1.6,1.1,0.7,5.2,0.0
2198,42100.70833,14.2,1.5,1.2,0.8,5.3,0.0
2199,42100.75,14.2,1.6,1.0,0.6,5.3,0.0
2200,42100.79167,14.2,1.3,0.9,0.6,5.2,0.0
2201,42100.83333,14.2,1.2,0.9,0.6,5.4,0.0
2202,42100.875,14.2,1.2,0.9,0.6,5.3,0.0
2203,42100.91667,14.2,1.2,0.9,0.6,4.8,0.0
2204,42100.95833,14.2,1.3,1.0,0.6,5.6,0.0
2205,42101.0,14.1,1.4,1.0,0.7,5.2,0.0
2206,42101.04167,14.1,1.8,1.4,0.9,5.0,0.0
2207,42101.08333,14.1,1.9,1.5,1.0,5.2,0.0
2208,42101.125,14.1,2.5,1.6,1.0,5.5,0.0
2209,42101.16667,14.0,2.5,1.9,1.2,5.8,0.0
2210,42101.20833,14.0,2.5,1.8,1.1,5.8,0.0
2211,42101.25,14.0,2.7,1.8,1.2,6.2,0.0
2212,42101.29167,14.0,3.0,1.8,1.1,6.5,0.0
2213,42101.33333,14.0,2.4,1.8,1.1,6.4,0.0
2214,42101.375,14.0,2.6,2.0,1.2,6.4,0.0
2215,42101.41667,14.0,2.6,2.0,1.3,6.6,0.0
2216,42101.45833,13.9,2.6,1.7,1.1,6.3,0.0
2217,42101.5,14.0,2.5,1.9,1.2,6.9,0.0
2218,42101.54167,13.9,2.8,2.0,1.2,6.7,0.0
2219,42101.625,13.9,3.3,2.0,1.2,7.0,0.0
2220,42101.66667,13.9,2.5,1.9,1.2,6.7,0.0
2221,42101.70833,13.9,2.5,1.8,1.1,6.8,0.0
2222,42101.75,13.9,2.5,1.8,1.2,7.2,0.0
2223,42101.79167,13.9,2.5,1.9,1.2,6.9,0.0
2224,42101.83333,13.9,2.2,1.7,1.0,6.4,0.0
2225,42101.875,13.9,2.2,1.7,1.1,6.5,0.0
2226,42101.91667,13.9,2.3,1.8,1.1,6.4,0.0
2227,42101.95833,13.8,2.3,1.9,1.2,6.6,0.0
